0,1011,0.0000013860,0.6663355455,1.837e+00,1.559e+00,2.133e+00,2.864e+00,3.065e+00,3.928e+00,4.583e+00,5.119e+00,6.215e+00,7.129e+00,8.376e+00
0,1112,0.0000000049,0.5780772872,1.935e+00,1.314e+00,1.843e+00,2.300e+00,2.488e+00,3.206e+00,3.795e+00,4.089e+00,5.179e+00,5.870e+00,7.191e+00
0,1213,0.0000000035,0.5024026612,1.926e+00,1.035e+00,1.447e+00,1.877e+00,2.028e+00,2.443e+00,2.867e+00,3.302e+00,4.275e+00,4.806e+00,5.838e+00
0,1314,0.0000000001,0.5031212140,1.831e+00,7.820e-01,1.153e+00,1.513e+00,1.550e+00,1.873e+00,2.148e+00,2.783e+00,3.221e+00,3.782e+00,4.370e+00
0,1415,0.0000089433,0.5914162780,1.623e+00,6.424e-01,8.927e-01,1.139e+00,1.193e+00,1.458e+00,1.625e+00,2.353e+00,2.887e+00,3.083e+00,3.379e+00
0,1516,0.0000000000,0.5162203656,1.665e+00,5.113e-01,7.301e-01,8.554e-01,9.910e-01,1.163e+00,1.383e+00,1.937e+00,2.228e+00,2.396e+00,2.709e+00
0,1617,0.0000000004,0.4846233464,1.646e+00,3.985e-01,5.892e-01,6.777e-01,7.866e-01,9.102e-01,1.064e+00,1.530e+00,1.694e+00,1.854e+00,2.071e+00
0,1718,0.0000000003,0.5110353210,1.579e+00,3.002e-01,4.588e-01,5.375e-01,6.290e-01,7.669e-01,8.432e-01,1.143e+00,1.295e+00,1.555e+00,1.605e+00
0,1819,0.0000000026,0.4981993508,1.895e+00,2.358e-01,3.502e-01,3.989e-01,4.903e-01,5.774e-01,6.638e-01,8.601e-01,9.833e-01,1.260e+00,1.454e+00
0,1920,0.0000000000,0.5296446309,1.953e+00,1.814e-01,2.769e-01,3.139e-01,3.793e-01,4.431e-01,5.070e-01,6.449e-01,7.500e-01,9.800e-01,1.148e+00
0,2021,0.0000000012,0.4614131314,1.879e+00,1.408e-01,2.166e-01,2.395e-01,3.067e-01,3.464e-01,4.008e-01,4.718e-01,5.872e-01,8.246e-01,8.995e-01
0,2122,0.0000001155,0.4845320541,1.951e+00,1.080e-01,1.641e-01,1.774e-01,2.316e-01,2.841e-01,3.039e-01,3.587e-01,4.468e-01,6.494e-01,7.283e-01
0,2223,0.0000000009,0.5001240604,2.040e+00,8.272e-02,1.223e-01,1.377e-01,1.794e-01,2.206e-01,2.636e-01,2.770e-01,3.548e-01,4.937e-01,5.928e-01
0,2324,0.0000000002,0.5201129603,1.979e+00,6.261e-02,9.426e-02,1.036e-01,1.380e-01,1.672e-01,2.143e-01,2.253e-01,3.058e-01,3.870e-01,4.664e-01
0,2425,0.0000576215,0.5371350546,2.177e+00,4.795e-02,7.164e-02,8.221e-02,1.096e-01,1.345e-01,1.706e-01,1.836e-01,2.490e-01,2.877e-01,4.053e-01
0,2526,0.0000000039,0.5142488545,2.142e+00,3.620e-02,5.737e-02,6.167e-02,9.035e-02,1.003e-01,1.398e-01,1.408e-01,1.945e-01,2.232e-01,3.098e-01
0,2627,0.0000000000,0.5774386793,2.129e+00,2.811e-02,4.496e-02,4.852e-02,6.838e-02,8.205e-02,1.053e-01,1.228e-01,1.550e-01,1.738e-01,2.445e-01
0,2728,0.0000000003,0.5749973818,2.003e+00,2.312e-02,3.547e-02,3.822e-02,5.127e-02,6.356e-02,8.382e-02,9.890e-02,1.225e-01,1.593e-01,1.958e-01
0,2829,0.0000012583,0.5689814879,1.874e+00,1.854e-02,2.826e-02,2.994e-02,4.105e-02,5.331e-02,6.584e-02,8.418e-02,9.822e-02,1.355e-01,1.532e-01
0,2930,0.0000000010,0.5341819020,1.968e+00,1.470e-02,2.254e-02,2.368e-02,3.129e-02,4.129e-02,5.220e-02,6.443e-02,7.805e-02,1.120e-01,1.306e-01
0,3031,0.0000306632,0.4906329235,2.185e+00,1.181e-02,1.690e-02,1.807e-02,2.383e-02,3.186e-02,3.970e-02,4.854e-02,6.309e-02,8.286e-02,1.127e-01
0,3132,0.0000000000,0.4156749188,2.253e+00,8.710e-03,1.249e-02,1.411e-02,1.845e-02,2.447e-02,3.036e-02,3.602e-02,4.789e-02,6.046e-02,8.720e-02
0,3233,0.0000011631,0.3842599685,2.321e+00,6.482e-03,9.514e-03,1.047e-02,1.394e-02,1.906e-02,2.317e-02,2.690e-02,3.528e-02,4.497e-02,6.796e-02
0,3334,0.0000000000,0.3206866830,2.304e+00,4.890e-03,6.900e-03,7.912e-03,1.032e-02,1.421e-02,1.677e-02,2.007e-02,2.632e-02,3.376e-02,5.019e-02
0,3435,0.0000000086,0.3572789502,2.438e+00,3.608e-03,5.175e-03,5.820e-03,7.668e-03,1.048e-02,1.260e-02,1.491e-02,1.934e-02,2.441e-02,4.064e-02
0,3536,0.0000000001,0.3973481969,2.473e+00,2.721e-03,3.922e-03,4.182e-03,5.618e-03,7.680e-03,9.404e-03,1.110e-02,1.473e-02,2.002e-02,3.357e-02
0,3637,0.0000000000,0.4196773819,2.493e+00,2.063e-03,3.072e-03,3.279e-03,4.237e-03,5.614e-03,7.069e-03,8.186e-03,1.065e-02,1.566e-02,2.605e-02
0,3738,0.0000000009,0.3999461651,2.508e+00,1.508e-03,2.394e-03,2.577e-03,3.288e-03,4.159e-03,5.209e-03,6.314e-03,8.083e-03,1.211e-02,2.034e-02
0,3839,0.0000000000,0.4262563568,2.314e+00,1.133e-03,1.756e-03,1.985e-03,2.458e-03,3.026e-03,3.790e-03,4.699e-03,6.045e-03,1.112e-02,1.514e-02
0,3940,0.0003136981,0.5305276040,2.151e+00,8.351e-04,1.298e-03,1.474e-03,1.933e-03,2.375e-03,2.766e-03,3.582e-03,4.532e-03,9.775e-03,1.156e-02
0,4041,0.0000021224,0.5814976540,2.391e+00,6.709e-04,9.875e-04,1.162e-03,1.547e-03,1.773e-03,2.064e-03,2.906e-03,3.535e-03,7.633e-03,1.090e-02
0,4142,0.0000009401,0.5912627099,2.432e+00,5.212e-04,8.125e-04,9.032e-04,1.210e-03,1.356e-03,1.533e-03,2.314e-03,2.744e-03,5.957e-03,8.820e-03
0,4243,0.0000001418,0.5443690138,2.438e+00,4.426e-04,6.350e-04,6.968e-04,1.019e-03,1.132e-03,1.247e-03,1.846e-03,2.145e-03,4.458e-03,6.651e-03
0,4344,0.0039626152,0.6125171703,2.422e+00,3.327e-04,4.821e-04,5.414e-04,7.941e-04,8.527e-04,9.598e-04,1.455e-03,1.600e-03,3.785e-03,5.515e-03
0,4445,0.0017759834,0.6176286934,2.441e+00,2.721e-04,3.694e-04,4.217e-04,6.364e-04,6.835e-04,7.490e-04,1.204e-03,1.259e-03,2.989e-03,4.446e-03
0,4546,0.0000986945,0.5123263468,2.527e+00,2.108e-04,3.106e-04,3.166e-04,4.868e-04,5.156e-04,5.723e-04,9.407e-04,9.652e-04,2.313e-03,3.753e-03
0,4647,0.0071545437,0.4246979240,2.570e+00,1.609e-04,2.364e-04,2.460e-04,3.729e-04,3.834e-04,4.502e-04,7.125e-04,7.407e-04,1.730e-03,2.951e-03
0,4748,0.0163665941,0.5103003615,2.577e+00,1.176e-04,1.787e-04,1.861e-04,2.707e-04,2.916e-04,3.348e-04,5.334e-04,5.903e-04,1.345e-03,2.322e-03
0,4849,0.0081528154,0.4727598651,2.677e+00,9.493e-05,1.325e-04,1.477e-04,1.968e-04,2.167e-04,2.556e-04,4.049e-04,4.580e-04,1.018e-03,2.016e-03
0,4950,0.0696180205,0.5329812999,2.754e+00,7.068e-05,9.903e-05,1.241e-04,1.439e-04,1.733e-04,1.928e-04,2.965e-04,3.400e-04,7.496e-04,1.687e-03
0,5051,0.0278600038,0.5329178204,2.831e+00,5.522e-05,7.654e-05,9.989e-05,1.124e-04,1.342e-04,1.428e-04,2.286e-04,2.585e-04,5.531e-04,1.489e-03
0,5152,0.0858912563,0.5974972582,2.881e+00,4.429e-05,5.761e-05,7.637e-05,8.972e-05,1.009e-04,1.164e-04,1.779e-04,1.923e-04,4.014e-04,1.269e-03
0,5253,0.0574832655,0.6616339024,2.906e+00,3.458e-05,4.418e-05,5.955e-05,7.428e-05,7.917e-05,9.860e-05,1.369e-04,1.481e-04,3.009e-04,1.060e-03
0,5354,0.1539207567,0.7010517846,2.902e+00,2.671e-05,3.580e-05,4.765e-05,5.729e-05,6.276e-05,9.244e-05,1.087e-04,1.311e-04,2.458e-04,8.626e-04
0,5455,0.2195109284,0.6496368186,2.899e+00,2.140e-05,2.699e-05,3.599e-05,4.558e-05,5.328e-05,7.723e-05,9.596e-05,1.196e-04,1.929e-04,6.924e-04
0,5556,0.3126966486,0.7683551844,2.875e+00,1.716e-05,2.021e-05,2.906e-05,3.532e-05,4.033e-05,6.373e-05,7.421e-05,1.041e-04,1.751e-04,5.708e-04
0,5657,0.5848933956,0.9120540245,2.854e+00,1.416e-05,1.659e-05,2.492e-05,2.904e-05,3.282e-05,5.488e-05,5.841e-05,1.065e-04,1.542e-04,4.874e-04
0,5758,0.3125864420,0.9601092692,2.815e+00,1.184e-05,1.450e-05,1.928e-05,2.471e-05,3.133e-05,5.132e-05,5.250e-05,9.793e-05,1.474e-04,4.173e-04
0,5859,0.5831993658,1.0915688598,2.675e+00,1.005e-05,1.275e-05,1.742e-05,1.921e-05,2.761e-05,4.479e-05,4.980e-05,8.377e-05,1.706e-04,3.504e-04
0,5960,0.3512228127,1.0501058800,2.669e+00,9.088e-06,1.127e-05,1.572e-05,1.826e-05,2.873e-05,4.428e-05,4.925e-05,7.628e-05,1.601e-04,3.255e-04
0,6061,0.8036020854,1.1439034530,2.563e+00,8.052e-06,1.025e-05,1.309e-05,1.818e-05,2.691e-05,4.200e-05,4.857e-05,7.731e-05,1.509e-04,2.692e-04
0,6162,0.8042429419,0.9798373500,2.618e+00,6.652e-06,9.082e-06,1.213e-05,1.548e-05,2.604e-05,4.199e-05,4.825e-05,7.189e-05,1.346e-04,2.609e-04
0,6263,1.1014423449,1.1308166762,2.704e+00,5.666e-06,8.014e-06,1.036e-05,1.331e-05,2.321e-05,3.711e-05,4.233e-05,6.838e-05,1.157e-04,2.604e-04
0,6364,2.4241004804,0.9613891299,2.744e+00,4.946e-06,7.528e-06,9.159e-06,1.168e-05,2.356e-05,3.339e-05,4.052e-05,7.105e-05,1.070e-04,2.668e-04
0,6465,1.1246369004,0.8505988921,2.695e+00,4.247e-06,6.776e-06,8.441e-06,1.097e-05,2.059e-05,2.670e-05,3.796e-05,6.702e-05,1.047e-04,2.377e-04
0,6566,2.7622057756,0.8101459616,2.663e+00,3.444e-06,5.463e-06,7.090e-06,9.980e-06,1.699e-05,2.225e-05,3.124e-05,5.986e-05,9.313e-05,2.014e-04
0,6667,3.6621290790,0.8304115496,2.722e+00,2.835e-06,4.272e-06,5.978e-06,7.696e-06,1.460e-05,1.811e-05,2.488e-05,5.366e-05,7.398e-05,1.824e-04
0,6768,3.6976214498,0.8296834597,2.780e+00,2.132e-06,3.644e-06,4.979e-06,6.059e-06,1.206e-05,1.562e-05,2.197e-05,4.582e-05,6.383e-05,1.773e-04
0,6869,3.9250382731,0.7031612559,2.813e+00,1.649e-06,2.800e-06,4.044e-06,4.912e-06,9.821e-06,1.226e-05,1.902e-05,3.942e-05,5.182e-05,1.594e-04
0,6970,3.8188996897,0.6611092984,2.816e+00,1.264e-06,2.166e-06,3.222e-06,3.948e-06,7.572e-06,9.449e-06,1.488e-05,3.064e-05,4.264e-05,1.300e-04
0,7071,4.8867178397,0.6940477051,2.861e+00,9.514e-07,1.624e-06,2.522e-06,3.194e-06,6.054e-06,7.543e-06,1.175e-05,2.500e-05,3.392e-05,1.200e-04
0,7172,4.9168236898,0.6559317094,2.897e+00,7.428e-07,1.253e-06,2.044e-06,2.428e-06,4.583e-06,5.637e-06,9.956e-06,2.032e-05,2.744e-05,1.129e-04
0,7273,5.5526030031,0.6778475709,2.941e+00,5.704e-07,9.445e-07,1.527e-06,1.929e-06,3.645e-06,4.300e-06,8.247e-06,1.669e-05,2.079e-05,1.158e-04
0,7374,5.6195351929,0.6411516327,2.946e+00,4.211e-07,7.096e-07,1.189e-06,1.499e-06,2.926e-06,3.298e-06,6.868e-06,1.325e-05,1.717e-05,9.938e-05
0,7475,6.5618189543,0.7882137114,2.963e+00,3.190e-07,5.629e-07,9.703e-07,1.182e-06,2.223e-06,2.458e-06,5.607e-06,1.036e-05,1.405e-05,9.608e-05
0,7576,6.2329197379,0.7952375963,2.970e+00,2.452e-07,4.427e-07,7.748e-07,9.259e-07,1.736e-06,1.929e-06,4.757e-06,8.546e-06,1.144e-05,8.741e-05
0,7677,6.9488815952,0.9560642498,2.975e+00,1.985e-07,3.582e-07,6.058e-07,8.284e-07,1.413e-06,1.514e-06,3.971e-06,6.715e-06,1.068e-05,8.622e-05
0,7778,6.9180678477,1.0419373158,2.982e+00,1.569e-07,3.071e-07,5.399e-07,7.190e-07,1.157e-06,1.504e-06,3.434e-06,5.699e-06,9.185e-06,8.513e-05
0,7879,6.8838798435,1.1732882925,2.978e+00,1.248e-07,2.520e-07,4.706e-07,6.579e-07,1.022e-06,1.420e-06,3.157e-06,4.822e-06,1.019e-05,8.252e-05
0,7980,6.1555128191,0.9999509719,2.980e+00,1.078e-07,2.233e-07,4.220e-07,5.887e-07,8.892e-07,1.619e-06,2.789e-06,4.375e-06,9.154e-06,7.824e-05
0,8081,7.1314858837,0.9671362640,2.975e+00,8.949e-08,1.926e-07,3.578e-07,5.317e-07,8.843e-07,1.329e-06,2.480e-06,3.634e-06,8.511e-06,6.432e-05
0,8182,6.9138523722,1.0222439635,2.971e+00,7.474e-08,1.603e-07,3.384e-07,4.364e-07,7.234e-07,1.254e-06,2.198e-06,3.078e-06,7.500e-06,5.287e-05
0,8283,6.9034323740,0.9246027574,2.964e+00,6.818e-08,1.405e-07,2.921e-07,3.719e-07,6.219e-07,1.095e-06,1.885e-06,2.947e-06,7.259e-06,4.566e-05
0,8384,7.2855705001,0.8040889117,2.955e+00,5.839e-08,1.198e-07,2.433e-07,2.966e-07,5.182e-07,9.204e-07,1.622e-06,2.445e-06,6.795e-06,3.796e-05
0,8485,7.8292657320,0.6905874020,2.953e+00,4.682e-08,9.442e-08,1.886e-07,2.463e-07,4.489e-07,7.298e-07,1.370e-06,1.875e-06,5.545e-06,3.052e-05
0,8586,7.5622725313,0.5787837420,2.955e+00,3.545e-08,7.355e-08,1.508e-07,1.935e-07,3.570e-07,5.658e-07,1.147e-06,1.472e-06,4.191e-06,2.357e-05
0,8687,8.0699314416,0.5178618186,2.954e+00,2.706e-08,5.501e-08,1.143e-07,1.406e-07,2.762e-07,4.527e-07,8.975e-07,1.170e-06,3.201e-06,1.783e-05
0,8788,8.3181510424,0.4664482383,2.950e+00,2.031e-08,4.110e-08,8.478e-08,1.042e-07,2.071e-07,3.582e-07,6.723e-07,8.569e-07,2.440e-06,1.295e-05
0,8889,8.5016638299,0.4223980249,2.947e+00,1.522e-08,3.131e-08,6.244e-08,7.742e-08,1.515e-07,2.797e-07,4.986e-07,6.272e-07,1.816e-06,9.393e-06
0,8990,8.5929493284,0.3658905973,2.947e+00,1.108e-08,2.310e-08,4.547e-08,5.544e-08,1.100e-07,2.155e-07,3.671e-07,4.498e-07,1.309e-06,6.795e-06
0,9091,8.7942903473,0.3335199409,2.947e+00,8.102e-09,1.645e-08,3.275e-08,3.965e-08,7.911e-08,1.727e-07,2.646e-07,3.221e-07,9.527e-07,4.907e-06
0,9192,8.8901648162,0.3745094488,2.946e+00,5.849e-09,1.167e-08,2.417e-08,2.834e-08,5.751e-08,1.420e-07,2.012e-07,2.382e-07,6.909e-07,3.549e-06
0,9293,8.8849969348,0.4307065671,2.940e+00,4.204e-09,8.391e-09,1.778e-08,2.087e-08,4.183e-08,1.236e-07,1.472e-07,1.816e-07,5.285e-07,2.583e-06
0,9394,8.8199192944,0.4615181516,2.933e+00,3.136e-09,6.171e-09,1.364e-08,1.559e-08,3.138e-08,1.049e-07,1.086e-07,1.352e-07,4.022e-07,1.856e-06
0,9495,8.9549989878,0.4818588057,2.928e+00,2.292e-09,4.670e-09,1.006e-08,1.168e-08,2.286e-08,7.788e-08,8.448e-08,1.067e-07,3.055e-07,1.368e-06
0,9596,8.9044082948,0.4535447355,2.923e+00,1.697e-09,3.578e-09,7.471e-09,8.601e-09,1.648e-08,5.830e-08,7.256e-08,8.081e-08,2.268e-07,9.840e-07
0,9697,9.0107796154,0.4268439800,2.917e+00,1.256e-09,2.676e-09,5.537e-09,6.223e-09,1.198e-08,4.225e-08,5.725e-08,6.408e-08,1.679e-07,7.096e-07
0,9798,9.0347674706,0.3921336578,2.915e+00,9.185e-10,1.947e-09,4.356e-09,4.478e-09,8.692e-09,3.076e-08,4.156e-08,4.979e-08,1.223e-07,5.131e-07
0,9899,9.0497630172,0.3428020758,2.918e+00,6.638e-10,1.401e-09,3.135e-09,3.308e-09,6.324e-09,2.218e-08,3.016e-08,3.715e-08,8.771e-08,3.768e-07
0,10000,9.1162807942,0.3331885968,2.924e+00,4.774e-10,9.959e-10,2.345e-09,2.411e-09,4.501e-09,1.634e-08,2.127e-08,2.770e-08,6.225e-08,2.776e-07
0,10101,9.1152808245,0.2886396350,2.925e+00,3.396e-10,7.067e-10,1.696e-09,1.750e-09,3.218e-09,1.181e-08,1.534e-08,2.021e-08,4.471e-08,2.011e-07
0,10202,9.1470986620,0.2558542988,2.926e+00,2.412e-10,4.994e-10,1.205e-09,1.239e-09,2.295e-09,8.427e-09,1.114e-08,1.448e-08,3.180e-08,1.442e-07
0,10303,9.1536473386,0.2652457669,2.930e+00,1.740e-10,3.531e-10,8.541e-10,8.902e-10,1.681e-09,6.006e-09,7.844e-09,1.086e-08,2.252e-08,1.060e-07
0,10404,9.1593173628,0.2445005383,2.938e+00,1.238e-10,2.516e-10,6.002e-10,6.288e-10,1.220e-09,4.228e-09,5.572e-09,7.769e-09,1.598e-08,7.950e-08
0,10505,9.1630588914,0.1982735713,2.938e+00,8.763e-11,1.823e-10,4.237e-10,4.430e-10,8.693e-10,2.974e-09,3.926e-09,5.545e-09,1.128e-08,5.648e-08
0,10606,9.1679279507,0.1632601736,2.939e+00,6.204e-11,1.279e-10,2.976e-10,3.174e-10,6.125e-10,2.090e-09,2.756e-09,3.953e-09,7.897e-09,3.975e-08
0,10707,9.1830119107,0.1620271077,2.945e+00,4.376e-11,8.948e-11,2.115e-10,2.219e-10,4.509e-10,1.473e-09,1.934e-09,2.772e-09,5.508e-09,2.931e-08
0,10808,9.1828668993,0.2039143544,2.948e+00,3.109e-11,6.350e-11,1.506e-10,1.566e-10,3.266e-10,1.045e-09,1.372e-09,1.971e-09,3.899e-09,2.128e-08
0,10909,9.1810231104,0.1814339083,2.946e+00,2.180e-11,4.467e-11,1.061e-10,1.111e-10,2.330e-10,7.361e-10,9.731e-10,1.389e-09,2.799e-09,1.494e-08
0,11010,9.1915864649,0.1473602009,2.947e+00,1.529e-11,3.131e-11,7.437e-11,7.790e-11,1.632e-10,5.149e-10,6.814e-10,9.782e-10,2.012e-09,1.081e-08
0,11111,9.1924195662,0.1551971319,2.945e+00,1.099e-11,2.202e-11,5.211e-11,5.480e-11,1.167e-10,3.596e-10,4.805e-10,6.831e-10,1.439e-09,7.597e-09
0,11212,9.1947514652,0.1672050270,2.933e+00,7.977e-12,1.547e-11,3.651e-11,3.931e-11,8.381e-11,2.514e-10,3.447e-10,4.782e-10,1.121e-09,5.303e-09
0,11313,9.1940573377,0.1593439201,2.932e+00,5.961e-12,1.089e-11,2.556e-11,2.786e-11,6.267e-11,1.760e-10,2.481e-10,3.380e-10,7.975e-10,3.724e-09
0,11414,9.1950823071,0.1337265334,2.931e+00,4.313e-12,7.626e-12,1.786e-11,1.980e-11,4.454e-11,1.227e-10,1.796e-10,2.393e-10,5.583e-10,2.597e-09
0,11515,9.1969135345,0.1127534676,2.930e+00,3.162e-12,5.324e-12,1.260e-11,1.395e-11,3.207e-11,8.653e-11,1.265e-10,1.682e-10,3.912e-10,1.809e-09
0,11616,9.1994307551,0.0952091498,2.930e+00,2.204e-12,3.767e-12,8.767e-12,9.777e-12,2.237e-11,6.084e-11,8.810e-11,1.192e-10,2.729e-10,1.266e-09
0,11717,9.1994526186,0.0945943224,2.931e+00,1.540e-12,2.763e-12,6.135e-12,6.812e-12,1.558e-11,4.597e-11,6.139e-11,8.360e-11,1.899e-10,8.831e-10
0,11818,9.1993858153,0.0825481767,2.930e+00,1.075e-12,1.951e-12,4.277e-12,4.760e-12,1.102e-11,3.311e-11,4.392e-11,5.901e-11,1.321e-10,6.147e-10
0,11919,9.1996650355,0.0782468393,2.931e+00,7.501e-13,1.359e-12,2.999e-12,3.313e-12,7.874e-12,2.384e-11,3.166e-11,4.111e-11,9.215e-11,4.322e-10
0,12020,9.2001830400,0.0591155232,2.931e+00,5.238e-13,9.541e-13,2.100e-12,2.308e-12,5.477e-12,1.679e-11,2.255e-11,2.870e-11,6.405e-11,3.012e-10
0,12121,9.2005979031,0.0588825448,2.930e+00,3.642e-13,6.715e-13,1.465e-12,1.604e-12,3.849e-12,1.214e-11,1.727e-11,1.999e-11,4.476e-11,2.101e-10
0,12222,9.2008302002,0.0614754444,2.927e+00,2.548e-13,4.699e-13,1.025e-12,1.123e-12,2.716e-12,8.438e-12,1.385e-11,1.433e-11,3.216e-11,1.487e-10
0,12323,9.2009811329,0.0576261032,2.925e+00,1.777e-13,3.282e-13,7.163e-13,7.937e-13,1.889e-12,5.911e-12,9.715e-12,1.112e-11,2.243e-11,1.036e-10
0,12424,9.2010170262,0.0555592321,2.922e+00,1.244e-13,2.294e-13,4.994e-13,5.543e-13,1.330e-12,4.115e-12,6.993e-12,8.239e-12,1.564e-11,7.199e-11
0,12525,9.2011658367,0.0509360586,2.922e+00,9.023e-14,1.594e-13,3.511e-13,3.871e-13,9.256e-13,2.890e-12,4.866e-12,5.900e-12,1.096e-11,5.060e-11
0,12626,9.2013549321,0.0401591741,2.924e+00,6.430e-14,1.121e-13,2.444e-13,2.691e-13,6.434e-13,2.025e-12,3.383e-12,4.220e-12,7.654e-12,3.572e-11
0,12727,9.2013931815,0.0338877858,2.924e+00,4.477e-14,7.981e-14,1.722e-13,1.871e-13,4.473e-13,1.422e-12,2.354e-12,2.939e-12,5.319e-12,2.494e-11
0,12828,9.2015044771,0.0319567612,2.923e+00,3.179e-14,5.559e-14,1.268e-13,1.318e-13,3.110e-13,9.884e-13,1.637e-12,2.048e-12,3.779e-12,1.747e-11
0,12929,9.2014776335,0.0331074510,2.921e+00,2.243e-14,3.863e-14,9.095e-14,1.043e-13,2.170e-13,6.983e-13,1.169e-12,1.425e-12,2.662e-12,1.214e-11
0,13030,9.2015139561,0.0294942059,2.916e+00,1.602e-14,2.700e-14,6.353e-14,7.384e-14,1.521e-13,4.855e-13,8.191e-13,9.907e-13,1.927e-12,8.441e-12
0,13131,9.2015444409,0.0258142272,2.908e+00,1.148e-14,1.877e-14,4.485e-14,5.368e-14,1.066e-13,3.424e-13,5.700e-13,6.889e-13,1.411e-12,5.873e-12
0,13232,9.2015439750,0.0241147621,2.899e+00,7.982e-15,1.324e-14,3.125e-14,3.935e-14,7.411e-14,2.379e-13,3.963e-13,4.811e-13,1.036e-12,4.086e-12
0,13333,9.2015474114,0.0220788539,2.899e+00,5.571e-15,9.220e-15,2.278e-14,2.811e-14,5.158e-14,1.664e-13,2.761e-13,3.376e-13,7.330e-13,2.876e-12
0,13434,9.2015649856,0.0186951219,2.902e+00,3.889e-15,6.409e-15,1.588e-14,2.015e-14,3.586e-14,1.192e-13,1.928e-13,2.387e-13,5.140e-13,2.049e-12
0,13535,9.2015783178,0.0207342966,2.902e+00,2.704e-15,4.463e-15,1.103e-14,1.429e-14,2.525e-14,8.633e-14,1.421e-13,1.764e-13,3.595e-13,1.450e-12
0,13636,9.2015771597,0.0191268782,2.897e+00,1.883e-15,3.101e-15,7.665e-15,9.940e-15,1.779e-14,6.078e-14,1.044e-13,1.330e-13,2.537e-13,1.011e-12
0,13737,9.2015875426,0.0190839762,2.892e+00,1.309e-15,2.155e-15,5.534e-15,7.000e-15,1.265e-14,4.239e-14,7.262e-14,1.032e-13,1.801e-13,7.120e-13
0,13838,9.2015826631,0.0217552316,2.893e+00,9.097e-16,1.501e-15,3.897e-15,5.344e-15,9.930e-15,2.963e-14,5.116e-14,7.476e-14,1.253e-13,5.001e-13
0,13939,9.2015899936,0.0180204277,2.892e+00,6.319e-16,1.043e-15,2.739e-15,3.769e-15,7.626e-15,2.059e-14,3.555e-14,5.338e-14,8.707e-14,3.478e-13
0,14040,9.2015982847,0.0164902681,2.894e+00,4.435e-16,7.291e-16,1.938e-15,2.619e-15,5.311e-15,1.433e-14,2.484e-14,3.739e-14,6.048e-14,2.440e-13
0,14141,9.2015963065,0.0151270926,2.890e+00,3.104e-16,5.123e-16,1.358e-15,1.827e-15,3.769e-15,1.002e-14,1.729e-14,2.794e-14,4.211e-14,1.695e-13
0,14242,9.2015981387,0.0116701596,2.888e+00,2.168e-16,3.559e-16,9.440e-16,1.270e-15,2.630e-15,6.990e-15,1.205e-14,2.031e-14,2.932e-14,1.185e-13
0,14343,9.2016007898,0.0106107605,2.877e+00,1.518e-16,2.492e-16,6.610e-16,8.818e-16,1.827e-15,4.857e-15,8.391e-15,1.475e-14,2.140e-14,8.239e-14
0,14444,9.2016019066,0.0085416812,2.868e+00,1.057e-16,1.734e-16,4.591e-16,6.126e-16,1.270e-15,3.382e-15,5.872e-15,1.031e-14,1.562e-14,5.742e-14
0,14545,9.2016036885,0.0086626767,2.863e+00,7.356e-17,1.221e-16,3.329e-16,4.255e-16,8.840e-16,2.443e-15,4.134e-15,7.169e-15,1.135e-14,4.041e-14
